Conventions,G,BADC-CSV,1
title,G,Global mean temperature
last_revised_date,G,2024-03-21
date_valid,G,2024-03-21
feature_type,G,area average
creator,G,WMO
source,G,Produced by climind version 1.0
observation_station,G,derived data
location,G,90.,-180.,-90.,180.
rights,G,TBD
activity,G,WMO
comments,G,Format description https://help.ceda.ac.uk/article/105-badc-csv
history,Berkeley_Earth,"Data set created from file ['Land_and_Ocean_complete.txt'] downloaded from ['https://berkeley-earth-temperature.s3.us-west-1.amazonaws.com/Global/Land_and_Ocean_complete.txt'] at ['2024-01-17 10:10:45']"
history,Berkeley_Earth,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,Berkeley_Earth,"Calculated annual average from monthly averages using arithmetic mean"
history,Berkeley_Earth,"Selected years within the range 1850 to 2023."
history,Berkeley_Earth,"Added offset of 0.69 to all data values."
history,Berkeley_Earth,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,Berkeley_Earth,"Rohde, R. A. and Hausfather, Z.: The Berkeley Earth Land/Ocean Temperature Record, Earth Syst. Sci. Data, 12, 3469-3479, https://doi.org/10.5194/essd-12-3469-2020, 2020"
comments,Berkeley_Earth,"Original data acknowledgement: "
history,ERA5,"Data set created from file ['ts_1month_anomaly_Global_ERA5_2t_202312_1991-2020_v01.1.csv'] downloaded from ['https://climate.copernicus.eu/sites/default/files/ftp-data/temperature/2023/12/ERA5_1991-2020/ts_1month_anomaly_Global_ERA5_2t_202312_1991-2020_v01.1.csv'] at ['2024-01-05 08:43:31']"
history,ERA5,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,ERA5,"Calculated annual average from monthly averages using arithmetic mean"
history,ERA5,"Selected years within the range 1850 to 2023."
history,ERA5,"Added offset of 0.69 to all data values."
history,ERA5,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,ERA5,"Hersbach H, Bell B, Berrisford P et al. 2020. The ERA5 global reanalysis. Q. J. R. Meteorol. Soc. 146: 1999-2049. https://doi.org/10.1002/qj.3803"
comments,ERA5,"Original data acknowledgement: Contains using Copernicus Climate Change Service information [2024]. Neither the European Commission nor ECMWF is responsible for any use that may be made of the Copernicus information or data it contains."
history,GISTEMP,"Data set created from file ['GLB.Ts+dSST.csv'] downloaded from ['https://data.giss.nasa.gov/gistemp/tabledata_v4/GLB.Ts+dSST.csv'] at ['2024-01-06 11:31:29']"
history,GISTEMP,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,GISTEMP,"Calculated annual average from monthly averages using arithmetic mean"
history,GISTEMP,"Selected years within the range 1850 to 2023."
history,GISTEMP,"Added offset of 0.69 to all data values."
history,GISTEMP,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,GISTEMP,"Lenssen, N., G. Schmidt, J. Hansen, M. Menne, A. Persin, R. Ruedy, and D. Zyss, 2019: Improvements in the GISTEMP uncertainty model. J. Geophys. Res. Atmos., 124, no. 12, 6307-6326, doi:10.1029/2018JD029522"
comments,GISTEMP,"Original data acknowledgement: "
history,HadCRUT5,"Data set created from file ['HadCRUT.5.0.2.0.analysis.summary_series.global.monthly.csv', 'HadCRUT.5.0.2.0.analysis.summary_series.global.annual.csv'] downloaded from ['https://www.metoffice.gov.uk/hadobs/hadcrut5/data/HadCRUT.5.0.2.0/analysis/diagnostics/HadCRUT.5.0.2.0.analysis.summary_series.global.monthly.csv', 'https://www.metoffice.gov.uk/hadobs/hadcrut5/data/HadCRUT.5.0.2.0/analysis/diagnostics/HadCRUT.5.0.2.0.analysis.summary_series.global.annual.csv'] at ['2024-01-10 16:55:47', '2023-12-27 19:14:45']"
history,HadCRUT5,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,HadCRUT5,"Calculated annual average from monthly averages using arithmetic mean"
history,HadCRUT5,"Selected years within the range 1850 to 2023."
history,HadCRUT5,"Added offset of 0.69 to all data values."
history,HadCRUT5,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,HadCRUT5,"Morice, C. P., Kennedy, J. J., Rayner, N. A., Winn, J. P., Hogan, E., Killick, R. E., et al. (2021). An updated assessment of near-surface temperature change from 1850: the HadCRUT5 data set. Journal of Geophysical Research: Atmospheres, 126, e2019JD032361. https://doi.org/10.1029/2019JD032361"
comments,HadCRUT5,"Original data acknowledgement: HadCRUT.5.0.2.0 data were obtained from http://www.metoffice.gov.uk/hadobs/hadcrut5 on 2024-01-10 16:55:47 and are © British Crown Copyright, Met Office 2024, provided under an Open Government License, http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/"
history,JRA-55,"Data set created from file ['JRA-55_tmp2m_global_ts_Clim8110.txt'] downloaded from [''] at ['2024-01-05 11:44:00']"
history,JRA-55,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,JRA-55,"Calculated annual average from monthly averages using arithmetic mean"
history,JRA-55,"Selected years within the range 1850 to 2023."
history,JRA-55,"Added offset of 0.69 to all data values."
history,JRA-55,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,JRA-55,"Kobayashi, S., Ota, Y., Harada, Y., Ebita, A., Moriya, M., Onoda, H., Onogi, K., Kamahori, H., Kobayashi, C., Endo, H. and Miyaoka, K., (2015). The JRA-55 reanalysis: General specifications and basic characteristics. Journal of the Meteorological Society of Japan. Ser. II, 93(1), pp.5-48."
comments,JRA-55,"Original data acknowledgement: "
history,NOAA_Interim,"Data set created from file ['aravg.mon.land_ocean.90S.90N.v5.1.0.202312.asc', 'aravg.ann.land_ocean.90S.90N.*.asc'] downloaded from ['https://www.ncei.noaa.gov/data/noaa-global-surface-temperature/v5.1/access/timeseries/aravg.mon.land_ocean.90S.90N.v5.1.0.202312.asc', 'https://www.ncei.noaa.gov/data/noaa-global-surface-temperature/v5.1/access/timeseries/aravg.ann.land_ocean.90S.90N.*.asc'] at ['2024-01-17 10:10:47']"
history,NOAA_Interim,"Rebaselined to 1981-2010 for each month separately by calculating the arithmetic mean of the data over the baseline period and subtracting the mean from all data values. This is done for each month separately (Januarys, Februarys etc)."
history,NOAA_Interim,"Calculated annual average from monthly averages using arithmetic mean"
history,NOAA_Interim,"Selected years within the range 1850 to 2023."
history,NOAA_Interim,"Added offset of 0.69 to all data values."
history,NOAA_Interim,"Manually changed baseline to 1850-1900. Note that data values remain unchanged."
reference,NOAA_Interim,"Vose, R.S., B. Huang, X. Yin., D. Arndt, D.R. Easterling, J.H. Lawrimore, M.J. Menne, A. Sanchez-Lugo, H.-M. Zhang, 2021: Implementing full spatial coverage in NOAA’s global temperature analysis. Geophysical Research Letters, 48, e2020GL090873. https://doi.org/10.1029/2020GL090873"
comments,NOAA_Interim,"Original data acknowledgement: "
long_name,time,time,days since 1800-01-01 00:00:00.0
type,time,int
long_name,year,year,1
type,year,int
long_name,Berkeley_Earth,tas,degC
type,Berkeley_Earth,float
long_name,ERA5,tas,degC
type,ERA5,float
long_name,GISTEMP,tas,degC
type,GISTEMP,float
long_name,HadCRUT5,tas,degC
type,HadCRUT5,float
long_name,JRA-55,tas,degC
type,JRA-55,float
long_name,NOAA_Interim,tas,degC
type,NOAA_Interim,float
coordinate_variable,time,t
data
time,year,Berkeley_Earth,ERA5,GISTEMP,HadCRUT5,JRA-55,NOAA_Interim
65013,1978,0.3394,0.2988,0.3361,0.3454,0.3066,0.3596
65378,1979,0.4148,0.4539,0.4328,0.4310,0.4234,0.4689
65743,1980,0.5378,0.5852,0.5253,0.5362,0.5488,0.5370
66109,1981,0.5880,0.6185,0.5903,0.5901,0.5879,0.5989
66474,1982,0.3727,0.4193,0.4061,0.3744,0.4014,0.4353
66839,1983,0.5531,0.6141,0.5786,0.5639,0.5839,0.5921
67204,1984,0.3852,0.4015,0.4245,0.3881,0.3963,0.4408
67570,1985,0.3816,0.3611,0.3845,0.3898,0.3651,0.4126
67935,1986,0.4367,0.4499,0.4478,0.4358,0.4639,0.4605
68300,1987,0.5752,0.6053,0.5886,0.5831,0.6033,0.5819
68665,1988,0.6200,0.6374,0.6570,0.6223,0.6292,0.6611
69031,1989,0.5056,0.5191,0.5403,0.5194,0.5209,0.5403
69396,1990,0.6932,0.7505,0.7136,0.7007,0.7088,0.6926
69761,1991,0.6817,0.6957,0.6728,0.6790,0.6638,0.6639
70126,1992,0.4735,0.4637,0.4903,0.4650,0.4718,0.4796
70492,1993,0.5297,0.5095,0.4995,0.5058,0.5082,0.5147
70857,1994,0.5797,0.5458,0.5820,0.5737,0.5781,0.5691
71222,1995,0.7373,0.7236,0.7128,0.7170,0.7517,0.7254
71587,1996,0.6273,0.5936,0.6020,0.6168,0.6207,0.6041
71953,1997,0.7672,0.7158,0.7311,0.7624,0.7339,0.7452
72318,1998,0.9174,0.9044,0.8753,0.9175,0.9306,0.8759
72683,1999,0.6748,0.6356,0.6486,0.6646,0.6833,0.6667
73048,2000,0.6755,0.6305,0.6620,0.6712,0.6841,0.6754
73414,2001,0.8096,0.7905,0.8036,0.8294,0.8141,0.7982
73779,2002,0.9025,0.8872,0.8953,0.8836,0.9187,0.8690
74144,2003,0.8851,0.8742,0.8870,0.8843,0.8730,0.8784
74509,2004,0.7975,0.8129,0.8011,0.8075,0.7833,0.7908
74875,2005,0.9627,0.9751,0.9428,0.9470,0.9608,0.9485
75240,2006,0.9118,0.9270,0.9053,0.9127,0.9123,0.9069
75605,2007,0.9262,0.9196,0.9328,0.9318,0.9064,0.9007
75970,2008,0.7974,0.7871,0.8095,0.8058,0.7629,0.7917
76336,2009,0.9316,0.9178,0.9228,0.9369,0.9015,0.9046
76701,2010,1.0004,1.0135,0.9920,1.0205,0.9800,0.9749
77066,2011,0.8920,0.8716,0.8778,0.8778,0.8631,0.8717
77431,2012,0.9112,0.9228,0.9161,0.9177,0.9053,0.9049
77797,2013,0.9308,0.9500,0.9453,0.9637,0.9437,0.9280
78162,2014,1.0042,0.9893,1.0136,1.0130,0.9849,1.0099
78527,2015,1.1489,1.1387,1.1653,1.1652,1.1170,1.1600
78892,2016,1.2857,1.3223,1.2845,1.2730,1.3015,1.2766
79258,2017,1.1887,1.2267,1.1920,1.1853,1.1665,1.1939
79623,2018,1.1133,1.1470,1.1170,1.1028,1.0827,1.1065
79988,2019,1.2493,1.2823,1.2453,1.2312,1.2396,1.2243
80353,2020,1.2759,1.3153,1.2820,1.2630,1.2347,1.2571
80719,2021,1.1209,1.1568,1.1161,1.1020,1.0813,1.1062
81084,2022,1.1636,1.1839,1.1595,1.1414,1.1296,1.1525
81449,2023,1.4535,1.4838,1.4386,1.4405,1.4341,1.4260
end data
